Time UTC,Open,High,Low,Close,Volume,Trades
2020-10-19T05:00:00.000Z,242502.57,242728.56,241800.00,242152.00,1.38291266,82
2020-10-19T06:00:00.000Z,241800.00,242538.85,241551.62,242099.00,0.36524484,51
2020-10-19T07:00:00.000Z,242135.77,242401.20,241551.00,242354.50,0.12384505,28
2020-10-19T08:00:00.000Z,242401.20,242774.48,241875.04,241949.53,0.93232637,17
2020-10-19T09:00:00.000Z,242293.65,242744.36,241642.45,242744.36,0.08473437,12
2020-10-19T10:00:00.000Z,242555.57,242645.61,241726.24,241950.41,0.10904392,12
2020-10-19T11:00:00.000Z,242076.81,242790.42,242076.81,242597.57,0.68099970,26
2020-10-19T12:00:00.000Z,242500.00,244009.06,242239.70,243726.36,31.44494900,94
2020-10-19T13:00:00.000Z,243513.35,246500.00,243513.35,246103.73,23.71150377,281
2020-10-19T14:00:00.000Z,246484.19,246904.43,245548.64,246231.00,7.13080482,270
2020-10-19T15:00:00.000Z,246560.74,249500.00,245968.31,249300.95,63.77305420,456
2020-10-19T16:00:00.000Z,249300.95,249515.00,248709.06,249000.00,9.18348639,313
2020-10-19T17:00:00.000Z,248962.78,249599.38,248230.23,248554.34,16.05906596,401
2020-10-19T18:00:00.000Z,248554.34,249092.44,247764.97,248284.40,13.96566744,367
2020-10-19T19:00:00.000Z,247819.37,248898.42,247771.58,247989.99,6.77416293,296
2020-10-19T20:00:00.000Z,247989.99,248500.00,247363.40,248500.00,7.35893357,277
2020-10-19T21:00:00.000Z,248489.86,249597.37,247834.22,249524.27,11.58386058,340
2020-10-19T22:00:00.000Z,249524.28,249600.00,248314.52,249323.85,9.28660714,294
2020-10-19T23:00:00.000Z,249147.60,249533.01,248238.03,249014.66,5.22265586,261
2020-10-20T00:00:00.000Z,249004.11,249199.99,247799.60,248740.85,4.46437531,309
2020-10-20T01:00:00.000Z,248680.97,249048.87,247900.00,248500.19,4.95409126,285
2020-10-20T02:00:00.000Z,248110.00,248806.68,247944.00,248794.45,5.98841350,272
2020-10-20T03:00:00.000Z,248794.45,249600.00,248226.45,249234.56,8.41998750,265
2020-10-20T04:00:00.000Z,249234.56,249665.50,248780.69,249369.69,4.29035481,177
2020-10-20T05:00:00.000Z,248673.07,249900.00,248673.07,249634.08,3.09357994,187
2020-10-20T06:00:00.000Z,249900.00,250695.26,249448.73,250274.03,6.89607918,237
2020-10-20T07:00:00.000Z,250273.45,251750.00,248513.00,248727.20,3.79461051,108
2020-10-20T08:00:00.000Z,248727.53,249468.96,248725.03,249012.00,0.24002998,20
2020-10-20T09:00:00.000Z,249271.60,250149.70,248945.13,250100.18,1.22758800,39
2020-10-20T10:00:00.000Z,249655.32,250914.34,249630.00,250914.34,0.26406296,35
2020-10-20T11:00:00.000Z,250665.37,252101.58,249222.35,249222.35,50.53291542,193
2020-10-20T12:00:00.000Z,249738.88,251949.28,249528.31,251520.74,1.27743396,113
2020-10-20T13:00:00.000Z,251730.91,252788.16,250305.93,252013.95,7.20979547,236
2020-10-20T14:00:00.000Z,252133.25,252527.33,250779.25,251918.16,9.08910161,274
2020-10-20T15:00:00.000Z,251501.37,252950.91,251000.46,251349.39,22.25004812,371
2020-10-20T16:00:00.000Z,251873.13,252999.38,251450.46,252994.86,13.72681712,373
2020-10-20T17:00:00.000Z,252680.40,253500.15,251952.98,252592.80,15.69931505,421
2020-10-20T18:00:00.000Z,252542.78,253110.93,251554.66,252921.07,7.74267433,285
2020-10-20T19:00:00.000Z,252929.55,253129.66,251920.61,252230.00,6.98112317,289
2020-10-20T20:00:00.000Z,252230.00,252393.66,251002.26,251899.57,10.35681733,316
2020-10-20T21:00:00.000Z,251440.48,252559.58,251001.64,251695.53,9.19214672,316
2020-10-20T22:00:00.000Z,251709.86,252540.00,251709.86,252539.37,10.13819586,282
2020-10-20T23:00:00.000Z,252539.37,252540.00,251020.01,251743.83,11.29746675,259
2020-10-21T00:00:00.000Z,251743.83,252999.38,250921.95,252741.63,7.08518832,249
2020-10-21T01:00:00.000Z,253000.00,253500.00,252447.90,252754.37,8.17002849,269
2020-10-21T02:00:00.000Z,252755.57,255500.00,252547.23,255500.00,10.54644714,340
2020-10-21T03:00:00.000Z,255500.00,257998.25,255493.80,256511.21,18.86922991,551
2020-10-21T04:00:00.000Z,256894.59,258969.15,256200.02,257920.66,19.30514761,406
2020-10-21T05:00:00.000Z,257891.55,258225.93,257061.67,257488.38,11.61828467,238
2020-10-21T06:00:00.000Z,257629.46,258339.44,256741.23,257248.81,3.90073682,159
2020-10-21T07:00:00.000Z,257799.99,257800.00,255572.70,256768.89,2.74997934,81
2020-10-21T08:00:00.000Z,256440.72,257005.47,256076.78,256158.63,0.39796655,30
2020-10-21T09:00:00.000Z,256125.85,257426.96,256125.85,256557.12,3.04265541,24
2020-10-21T10:00:00.000Z,257484.15,257570.00,256928.16,256928.16,0.76098706,33
2020-10-21T11:00:00.000Z,256916.83,260000.00,256381.66,259998.43,9.48117324,222
2020-10-21T12:00:00.000Z,259130.40,261500.00,257834.85,261499.99,15.76835359,294
2020-10-21T13:00:00.000Z,261200.00,262077.16,260424.36,261704.86,15.14632258,409
2020-10-21T14:00:00.000Z,261705.49,268500.00,260461.98,268500.00,64.18225546,1175
2020-10-21T15:00:00.000Z,268500.00,268913.83,265502.07,268650.99,38.54913258,654
2020-10-21T16:00:00.000Z,268928.61,271500.00,268651.00,270223.86,45.73112648,1076
2020-10-21T17:00:00.000Z,270322.10,270994.29,268331.09,268980.76,46.23945890,802
2020-10-21T18:00:00.000Z,268996.53,269554.40,267522.79,269100.00,31.50310765,524
2020-10-21T19:00:00.000Z,268672.57,269695.04,267100.00,268000.00,20.43329561,489
2020-10-21T20:00:00.000Z,268000.00,270999.99,267618.94,270996.75,20.38678490,531
2020-10-21T21:00:00.000Z,270996.75,273582.83,269293.14,272900.00,36.96626726,872
2020-10-21T22:00:00.000Z,272899.34,278949.00,272055.04,278443.59,49.10660992,1213
2020-10-21T23:00:00.000Z,278949.00,278949.00,269125.52,271286.04,65.49868921,806
2020-10-22T00:00:00.000Z,271195.81,274034.70,270670.20,272925.85,14.26931784,519
2020-10-22T01:00:00.000Z,272739.53,273675.02,272000.00,272858.85,10.32692118,443
2020-10-22T02:00:00.000Z,272859.46,272998.71,269189.14,271000.60,12.94217446,524
2020-10-22T03:00:00.000Z,271005.33,271759.14,269490.74,269490.74,9.52130804,472
2020-10-22T04:00:00.000Z,269532.36,270972.00,268350.94,269585.64,14.05391937,422
2020-10-22T05:00:00.000Z,269672.51,270498.00,268686.35,269733.10,6.87039650,277
2020-10-22T06:00:00.000Z,269733.11,271000.00,269733.11,270804.65,2.85919948,137
2020-10-22T07:00:00.000Z,270566.19,271020.00,268700.00,269322.00,0.94469404,81
2020-10-22T08:00:00.000Z,269322.00,271343.55,269020.91,271343.55,2.04912608,55
2020-10-22T09:00:00.000Z,270701.01,273000.00,269000.00,271789.34,14.47567581,115
2020-10-22T10:00:00.000Z,272037.60,274117.74,271865.57,273578.35,4.05642523,67
2020-10-22T11:00:00.000Z,273578.35,275124.99,273278.13,274012.91,9.03857543,141
2020-10-22T12:00:00.000Z,273999.00,273999.00,270007.10,270661.63,7.55335868,204
2020-10-22T13:00:00.000Z,271075.61,272859.90,270541.65,271982.07,13.76945383,266
2020-10-22T14:00:00.000Z,272005.55,272431.00,270648.63,271350.58,7.63695192,292
2020-10-22T15:00:00.000Z,271363.93,272400.00,271363.93,272246.10,12.33221617,368
2020-10-22T16:00:00.000Z,272246.10,274749.99,272101.51,274000.00,19.93518521,446
2020-10-22T17:00:00.000Z,274000.00,274574.07,272000.00,273721.53,13.21173498,434
2020-10-22T18:00:00.000Z,274213.47,274487.88,273249.87,273907.75,13.06343782,413
2020-10-22T19:00:00.000Z,273908.99,276299.99,273907.74,275044.08,14.42957804,514
2020-10-22T20:00:00.000Z,274856.74,276599.00,274192.77,275616.80,15.42258174,499
2020-10-22T21:00:00.000Z,274351.52,276654.16,273109.38,275969.00,19.88161369,456
2020-10-22T22:00:00.000Z,275969.00,276500.00,273426.79,273426.79,34.01528467,417
2020-10-22T23:00:00.000Z,273695.11,274058.49,271836.44,272150.74,9.42571793,385
2020-10-23T00:00:00.000Z,272112.65,272698.03,269750.00,270642.82,20.98420556,468
2020-10-23T01:00:00.000Z,270999.99,271985.75,270553.42,270823.36,6.74264665,275
2020-10-23T02:00:00.000Z,271098.93,273282.70,270615.62,272685.88,10.66456021,315
2020-10-23T03:00:00.000Z,273151.01,273249.99,272007.37,272300.41,5.58382223,218
2020-10-23T04:00:00.000Z,272600.00,272999.37,271500.00,271500.00,5.82902005,202
2020-10-23T05:00:00.000Z,271534.85,273137.29,271500.61,272653.63,3.58280884,157
2020-10-23T06:00:00.000Z,272653.64,272885.23,270288.30,270579.25,3.55398020,146
2020-10-23T07:00:00.000Z,270694.17,271464.98,269666.66,269666.66,2.08843801,120
2020-10-23T08:00:00.000Z,269666.66,271018.42,269500.00,270402.81,1.90359733,49
2020-10-23T09:00:00.000Z,270000.00,271054.56,270000.00,271054.56,0.61279789,34
2020-10-23T10:00:00.000Z,271095.17,272676.68,271046.24,272208.57,1.31179657,44
2020-10-23T11:00:00.000Z,272598.68,272767.18,271108.17,271589.29,1.17397517,67
2020-10-23T12:00:00.000Z,271040.52,271326.27,269986.26,271000.00,4.21771970,154
2020-10-23T13:00:00.000Z,270999.99,272180.36,270502.94,270616.35,5.50465319,222
2020-10-23T14:00:00.000Z,270562.04,271651.61,270132.76,270242.07,6.73271307,251
2020-10-23T15:00:00.000Z,270120.75,271133.04,269643.38,270481.41,5.51185365,349
2020-10-23T16:00:00.000Z,270310.13,270956.23,265476.08,267273.36,23.05219425,680
2020-10-23T17:00:00.000Z,267109.52,268439.34,266018.14,267737.82,49.53690829,476
2020-10-23T18:00:00.000Z,267600.00,268801.24,267386.21,268683.32,8.66347682,372
2020-10-23T19:00:00.000Z,268600.00,269889.72,268005.27,269555.32,13.12033244,322
2020-10-23T20:00:00.000Z,269497.06,270261.30,268831.90,269539.31,34.54543722,270
2020-10-23T21:00:00.000Z,270059.35,270060.00,268448.39,269177.58,8.21655498,337
2020-10-23T22:00:00.000Z,269097.76,270230.26,269075.13,270164.83,6.61108382,263
2020-10-23T23:00:00.000Z,269741.43,270955.29,269530.59,269580.51,6.95015125,278
2020-10-24T00:00:00.000Z,269580.00,270151.86,268448.40,269120.89,6.32798804,245
2020-10-24T01:00:00.000Z,269493.48,270690.01,269153.29,270656.88,4.86889045,243
2020-10-24T02:00:00.000Z,270162.70,271000.00,269983.00,270612.66,4.10274975,213
2020-10-24T03:00:00.000Z,270690.82,271617.71,270366.98,270855.75,5.95612667,248
2020-10-24T04:00:00.000Z,270855.75,271451.54,270087.63,270315.94,5.15678318,175
2020-10-24T05:00:00.000Z,270315.99,270715.18,269795.33,270276.41,1.60037375,99
2020-10-24T06:00:00.000Z,270715.18,270948.73,269915.05,270524.23,1.67779692,80
2020-10-24T07:00:00.000Z,269939.71,270788.12,269631.99,269631.99,0.70855858,47
2020-10-24T08:00:00.000Z,269884.09,270000.00,269234.74,269533.11,0.23868847,38
2020-10-24T09:00:00.000Z,269601.85,270608.30,269200.00,270462.07,0.30541277,15
2020-10-24T10:00:00.000Z,269864.68,271140.58,269555.00,271119.60,0.14344922,20
2020-10-24T11:00:00.000Z,270254.91,271357.52,270254.91,271342.46,0.38260120,25
2020-10-24T12:00:00.000Z,271346.78,271346.78,270399.84,271038.34,1.68620820,64
2020-10-24T13:00:00.000Z,271021.04,271357.52,270187.93,271255.64,1.26527471,110
2020-10-24T14:00:00.000Z,271200.96,272999.99,270221.66,272620.43,7.98963446,199
2020-10-24T15:00:00.000Z,272620.43,275100.00,272620.43,273208.51,14.31390824,319
2020-10-24T16:00:00.000Z,273267.38,274145.39,272000.01,273233.06,8.51370090,239
2020-10-24T17:00:00.000Z,273227.89,274431.21,272650.02,273676.86,4.96867059,247
2020-10-24T18:00:00.000Z,274314.78,274314.78,273130.78,273775.17,8.50144849,232
2020-10-24T19:00:00.000Z,273151.34,274434.08,272751.13,273484.01,5.41367445,258
2020-10-24T20:00:00.000Z,273502.33,274306.56,273003.63,273104.18,5.42013303,206
2020-10-24T21:00:00.000Z,273035.01,274316.65,272500.00,272500.00,2.71392926,184
2020-10-24T22:00:00.000Z,273113.49,273580.50,272123.79,272542.53,2.83609238,223
2020-10-24T23:00:00.000Z,272470.15,273975.74,272409.87,273344.08,2.29458794,149
2020-10-25T00:00:00.000Z,273257.14,274272.27,272489.45,273810.01,1.75999726,155
2020-10-25T01:00:00.000Z,273810.01,274459.48,273363.08,273855.15,1.45440296,155
2020-10-25T02:00:00.000Z,274380.00,274620.74,273583.00,273753.29,2.93497786,165
2020-10-25T03:00:00.000Z,273772.09,278000.00,273772.09,277100.00,14.45546533,328
2020-10-25T04:00:00.000Z,277100.00,277800.00,276447.99,277597.37,4.58701170,252
2020-10-25T05:00:00.000Z,277597.37,277597.37,269000.00,270746.36,63.31831284,341
2020-10-25T06:00:00.000Z,270376.24,272362.65,270376.24,272081.32,5.92247086,116
2020-10-25T07:00:00.000Z,271700.00,272356.42,271671.18,271700.00,0.59141385,42
2020-10-25T08:00:00.000Z,271671.18,271800.33,270730.13,271799.28,0.10217526,16
2020-10-25T09:00:00.000Z,271796.73,271799.64,270733.21,271044.79,0.58790881,17
2020-10-25T10:00:00.000Z,270911.59,271177.98,270100.00,270771.19,0.43759573,20
2020-10-25T11:00:00.000Z,270652.62,270652.62,269102.25,270338.79,1.14223748,54
2020-10-25T12:00:00.000Z,270580.99,271287.93,269974.87,271124.99,0.77793186,42
2020-10-25T13:00:00.000Z,271090.12,271709.26,270229.11,271415.19,1.20722106,64
2020-10-25T14:00:00.000Z,270851.21,271546.66,270847.44,271260.46,1.36729562,93
2020-10-25T15:00:00.000Z,271259.51,271260.42,270000.00,270000.00,3.68020766,154
2020-10-25T16:00:00.000Z,270000.00,271400.20,269436.17,271160.63,2.89812894,172
2020-10-25T17:00:00.000Z,271299.54,271800.32,271000.01,271611.52,1.76543041,139
2020-10-25T18:00:00.000Z,271398.04,271537.94,270023.15,270870.20,1.69123034,178
2020-10-25T19:00:00.000Z,270894.84,272196.02,270789.19,272196.02,2.73851304,178
2020-10-25T20:00:00.000Z,272196.02,272499.95,271371.24,272060.24,4.82776959,166
2020-10-25T21:00:00.000Z,272040.47,272497.08,271500.00,271679.70,1.89143916,186
2020-10-25T22:00:00.000Z,272492.62,272500.00,271500.00,272499.97,1.28155456,101
2020-10-25T23:00:00.000Z,272250.00,273073.57,272205.82,272594.07,1.01171683,133
2020-10-26T00:00:00.000Z,272350.00,272942.00,271169.57,272923.20,3.81146047,171
2020-10-26T01:00:00.000Z,272923.21,273932.63,272923.21,273617.46,4.99498390,189
2020-10-26T02:00:00.000Z,273617.46,274300.00,273101.92,274298.73,2.68784824,178
2020-10-26T03:00:00.000Z,274299.36,274999.99,273890.67,274249.54,2.19915996,180
2020-10-26T04:00:00.000Z,274249.53,275033.81,273577.25,274514.62,2.43476392,164
2020-10-26T05:00:00.000Z,274342.68,275499.36,274270.59,274669.65,1.57449037,134
2020-10-26T06:00:00.000Z,274600.00,274789.67,273577.25,274039.51,1.38443126,73
2020-10-26T07:00:00.000Z,273730.95,274567.65,273263.95,273877.69,0.53650185,46
2020-10-26T08:00:00.000Z,273990.69,274287.04,272071.01,274287.04,4.83539827,38
2020-10-26T09:00:00.000Z,274321.68,275000.00,274142.63,275000.00,0.09806247,19
2020-10-26T10:00:00.000Z,275000.00,275938.24,274720.64,275564.94,1.08684042,32
2020-10-26T11:00:00.000Z,275937.55,277030.69,275638.00,276559.81,1.95839356,73
2020-10-26T12:00:00.000Z,277030.08,277368.59,275829.45,276485.99,7.02895397,84
2020-10-26T13:00:00.000Z,276616.36,277908.58,276004.62,276865.94,4.99319646,176
2020-10-26T14:00:00.000Z,276807.96,277864.65,276102.31,277129.76,5.43937423,258
2020-10-26T15:00:00.000Z,276850.85,277063.58,271137.51,272102.54,17.65035182,332
2020-10-26T16:00:00.000Z,272018.22,273325.81,269334.71,269800.00,17.23836547,464
2020-10-26T17:00:00.000Z,269848.83,271066.18,268512.61,270163.48,16.55599344,416
2020-10-26T18:00:00.000Z,270374.29,272259.72,270159.50,271341.65,13.75290560,311
2020-10-26T19:00:00.000Z,271130.81,272720.52,271000.01,272401.00,7.39814755,283
2020-10-26T20:00:00.000Z,272649.18,273793.44,272254.04,272254.04,5.56060318,230
2020-10-26T21:00:00.000Z,272393.16,273494.03,272200.02,272708.49,8.45768714,269
2020-10-26T22:00:00.000Z,273061.85,273900.89,272500.00,273900.89,9.61282814,256
2020-10-26T23:00:00.000Z,273901.50,274710.50,273469.51,273994.72,11.14916772,275
2020-10-27T00:00:00.000Z,274293.76,274962.93,273630.61,274724.70,8.48380313,285
2020-10-27T01:00:00.000Z,274264.66,274750.00,273866.74,274715.98,5.72156252,247
2020-10-27T02:00:00.000Z,274722.95,274999.38,273483.35,273993.64,6.87818262,221
2020-10-27T03:00:00.000Z,274064.11,274990.78,273368.34,273832.87,3.95346639,221
2020-10-27T04:00:00.000Z,274504.88,275200.24,273949.05,275200.24,4.72620637,224
2020-10-27T05:00:00.000Z,275178.31,275318.70,273882.50,274435.34,7.82525905,138
2020-10-27T06:00:00.000Z,273978.51,274600.90,273535.35,274151.89,1.44750081,92
2020-10-27T07:00:00.000Z,274749.32,275437.06,274163.20,275303.12,1.03112252,52
2020-10-27T08:00:00.000Z,275275.07,275885.52,275150.53,275664.79,0.50876650,33
2020-10-27T09:00:00.000Z,275184.89,275618.10,274521.32,275618.10,0.32066647,16
2020-10-27T10:00:00.000Z,275419.79,277600.00,275419.79,277408.26,9.83739602,118
2020-10-27T11:00:00.000Z,277595.00,281000.00,277034.90,280275.04,33.81916933,463
2020-10-27T12:00:00.000Z,280717.38,280717.38,278877.49,279428.46,8.38542692,160
2020-10-27T13:00:00.000Z,279413.67,280099.99,278565.39,279706.75,13.04810407,221
2020-10-27T14:00:00.000Z,279500.00,280700.00,279206.74,279568.53,9.41598591,294
2020-10-27T15:00:00.000Z,279660.28,283994.99,279602.10,283381.26,24.57090840,571
2020-10-27T16:00:00.000Z,283935.32,284713.58,282320.00,284713.58,19.02541416,634
2020-10-27T17:00:00.000Z,284750.00,287000.00,283973.71,286200.05,24.91227966,712
2020-10-27T18:00:00.000Z,286193.12,287511.01,283002.49,286000.00,61.98842952,715
2020-10-27T19:00:00.000Z,286000.00,287500.00,285037.26,287091.58,15.97470016,457
2020-10-27T20:00:00.000Z,287091.58,288401.18,286197.10,286659.01,11.55616573,518
2020-10-27T21:00:00.000Z,286659.01,289799.99,286342.58,287938.24,14.38216619,538
2020-10-27T22:00:00.000Z,288307.48,289775.50,287429.37,289775.50,10.51012590,401
2020-10-27T23:00:00.000Z,289317.85,290000.00,286400.01,286994.27,17.02655770,547
2020-10-28T00:00:00.000Z,287347.24,289832.95,286320.19,289273.01,10.45392144,445
2020-10-28T01:00:00.000Z,289235.96,289301.77,287250.58,288892.03,9.65038057,345
2020-10-28T02:00:00.000Z,288816.87,291999.38,288236.73,291516.08,8.38444937,540
2020-10-28T03:00:00.000Z,291999.38,291999.38,289506.72,290856.81,7.88303635,463
2020-10-28T04:00:00.000Z,290855.49,291646.81,289182.89,289500.00,7.00965386,334
2020-10-28T05:00:00.000Z,289500.00,290000.00,288101.38,289180.97,6.47947113,274
2020-10-28T06:00:00.000Z,288893.60,290320.60,288392.48,289354.58,1.39987080,121
2020-10-28T07:00:00.000Z,289267.51,289436.81,286500.00,288201.91,14.75642636,132
2020-10-28T08:00:00.000Z,287882.38,289425.92,286612.87,289425.92,2.40600117,48
2020-10-28T09:00:00.000Z,289259.43,290314.42,289087.60,289087.60,0.23216755,28
2020-10-28T10:00:00.000Z,288226.73,290494.83,288226.73,289154.34,1.00725774,39
2020-10-28T11:00:00.000Z,289006.78,289306.35,283290.21,283841.83,4.05203946,139
2020-10-28T12:00:00.000Z,283300.00,284227.43,280672.00,282857.49,10.33452223,211
2020-10-28T13:00:00.000Z,283042.23,283966.50,278500.00,278500.00,18.43760033,393
2020-10-28T14:00:00.000Z,278533.00,279450.75,273054.96,277879.52,75.52217309,732
2020-10-28T15:00:00.000Z,277879.52,280458.13,277103.76,280235.29,13.77502145,377
2020-10-28T16:00:00.000Z,279964.17,280264.72,276793.44,278988.60,9.34333071,343
2020-10-28T17:00:00.000Z,278598.19,280835.08,276500.61,280241.12,12.10293606,362
2020-10-28T18:00:00.000Z,280150.08,281164.04,279330.61,280635.76,13.81412729,350
2020-10-28T19:00:00.000Z,280635.69,281311.02,279761.63,280000.27,9.96510152,316
2020-10-28T20:00:00.000Z,280458.39,281734.53,280000.00,281657.77,9.75047721,252
2020-10-28T21:00:00.000Z,281657.77,281657.78,279960.70,280759.60,10.62701744,289
2020-10-28T22:00:00.000Z,280933.98,282870.91,280610.33,282405.50,8.97685341,313
2020-10-28T23:00:00.000Z,282341.75,283649.27,281900.00,282480.60,7.13859219,278
2020-10-29T00:00:00.000Z,282180.20,283188.28,281638.20,282167.07,6.14376700,267
2020-10-29T01:00:00.000Z,282099.37,282685.26,280161.92,282357.77,6.45275030,269
2020-10-29T02:00:00.000Z,281791.11,282462.59,280745.95,281825.02,5.59084585,270
2020-10-29T03:00:00.000Z,281800.68,281800.68,279300.19,281800.00,34.83330571,274
2020-10-29T04:00:00.000Z,281760.80,282230.54,281063.09,281118.22,5.56029802,231
2020-10-29T05:00:00.000Z,281118.22,282139.94,280635.83,281516.27,3.39960372,171
2020-10-29T06:00:00.000Z,281525.24,282100.19,280786.20,281234.54,2.39181782,119
2020-10-29T07:00:00.000Z,281520.65,281520.65,278270.08,278485.69,7.57483600,124
2020-10-29T08:00:00.000Z,278845.68,281301.81,278407.96,280501.15,0.46952752,38
2020-10-29T09:00:00.000Z,280300.00,282450.00,279893.16,282450.00,1.99531578,18
2020-10-29T10:00:00.000Z,282490.63,282490.63,280185.04,280300.29,1.89581971,32
2020-10-29T11:00:00.000Z,280518.65,282543.99,280026.77,280026.77,1.50911374,42
2020-10-29T12:00:00.000Z,280370.72,280905.95,277741.47,280678.30,3.60128126,139
2020-10-29T13:00:00.000Z,280909.14,283000.00,279632.00,282619.83,11.05456657,150
2020-10-29T14:00:00.000Z,282999.99,287499.99,282898.08,286352.77,42.91645654,377
2020-10-29T15:00:00.000Z,286299.00,288300.32,285724.96,288021.95,42.71778035,427
2020-10-29T16:00:00.000Z,287999.99,291418.38,286986.78,290653.23,11.20345380,531
2020-10-29T17:00:00.000Z,290195.16,292605.98,289723.90,291000.03,19.43090183,566
2020-10-29T18:00:00.000Z,291068.47,292258.61,288656.41,289740.86,11.99346588,439
2020-10-29T19:00:00.000Z,289811.61,290686.49,288952.66,289000.00,10.59273384,390
2020-10-29T20:00:00.000Z,289000.00,289462.10,287595.00,288198.87,16.13126445,319
2020-10-29T21:00:00.000Z,288956.73,290000.00,287596.02,289323.12,19.74424104,342
2020-10-29T22:00:00.000Z,289460.57,290000.00,287081.27,287595.89,6.61066924,340
2020-10-29T23:00:00.000Z,287263.85,288999.38,287031.71,288196.46,10.08747426,298
2020-10-30T00:00:00.000Z,287756.20,291000.00,285507.12,290893.25,7.92734980,282
2020-10-30T01:00:00.000Z,290900.00,292463.12,289302.47,290000.00,12.04856206,394
2020-10-30T02:00:00.000Z,289925.56,290114.21,288113.31,288305.28,6.74402811,325
2020-10-30T03:00:00.000Z,288113.34,289032.57,286600.15,287376.39,6.41435213,214
2020-10-30T04:00:00.000Z,287351.49,288275.02,285969.57,287654.79,4.71657463,222
2020-10-30T05:00:00.000Z,287263.79,289222.69,283404.92,283404.92,4.19352707,227
2020-10-30T06:00:00.000Z,283515.94,284999.38,283212.30,284194.38,3.16891392,111
2020-10-30T07:00:00.000Z,284010.99,284626.86,282500.62,283204.97,2.92165169,83
2020-10-30T08:00:00.000Z,283290.38,285000.00,282832.82,283343.64,2.71142744,60
2020-10-30T09:00:00.000Z,282964.99,284139.34,281625.00,284139.34,8.40732820,63
2020-10-30T10:00:00.000Z,284082.24,285000.00,282855.90,284645.23,3.49552124,40
2020-10-30T11:00:00.000Z,284650.24,285994.38,283052.93,285615.51,1.00089716,50
2020-10-30T12:00:00.000Z,285637.97,285637.97,283500.00,283695.61,1.31026132,71
2020-10-30T13:00:00.000Z,283504.84,283837.83,281118.52,282198.73,6.95127411,153
2020-10-30T14:00:00.000Z,281801.23,284697.53,281801.23,284655.69,7.76426949,224
2020-10-30T15:00:00.000Z,285027.14,288970.91,284581.26,288970.91,16.79112585,281
2020-10-30T16:00:00.000Z,288738.69,289773.82,287365.23,287914.99,13.06474561,276
2020-10-30T17:00:00.000Z,287917.14,288772.92,287039.72,288126.00,10.23658440,242
2020-10-30T18:00:00.000Z,288566.31,288776.47,287251.00,287955.57,11.88994630,267
2020-10-30T19:00:00.000Z,288185.00,288476.90,287000.00,288237.61,14.80248092,292
2020-10-30T20:00:00.000Z,288237.61,290500.00,287381.52,289132.84,12.78473052,350
2020-10-30T21:00:00.000Z,289995.93,290115.93,286061.14,287983.11,13.68094332,330
2020-10-30T22:00:00.000Z,287522.63,288999.99,287440.04,288000.00,12.51659003,315
2020-10-30T23:00:00.000Z,288187.34,289800.00,287366.47,288256.24,13.88581728,288
2020-10-31T00:00:00.000Z,288464.50,290000.00,287065.45,289534.51,10.82706443,202
2020-10-31T01:00:00.000Z,289397.12,289999.38,288607.15,289891.23,3.65458655,227
2020-10-31T02:00:00.000Z,289897.60,291550.00,287798.77,289265.80,18.36921903,361
2020-10-31T03:00:00.000Z,288692.72,289313.45,285251.00,286400.00,9.90596561,332
2020-10-31T04:00:00.000Z,286880.00,287758.02,286000.00,287121.74,20.81885956,232
2020-10-31T05:00:00.000Z,287545.78,287658.47,286428.66,286428.66,4.92012614,152
2020-10-31T06:00:00.000Z,286266.24,288775.87,286071.34,288775.87,2.88027865,115
2020-10-31T07:00:00.000Z,288960.56,289275.92,288230.25,289018.35,1.17783934,63
2020-10-31T08:00:00.000Z,289010.65,293877.19,288919.34,291910.43,8.68812698,217
2020-10-31T09:00:00.000Z,292499.59,295382.05,291476.13,294793.54,10.90318266,215
2020-10-31T10:00:00.000Z,295326.33,298424.93,288646.88,293149.27,39.45773906,348
2020-10-31T11:00:00.000Z,293554.37,296199.33,293429.21,295769.99,1.03778725,69
2020-10-31T12:00:00.000Z,295324.15,295954.40,294270.33,294530.08,4.36979432,139
2020-10-31T13:00:00.000Z,294472.13,295602.20,293499.96,294736.55,8.99965590,250
2020-10-31T14:00:00.000Z,294500.00,294732.13,292664.00,292966.60,4.33344048,266
2020-10-31T15:00:00.000Z,293545.30,294219.00,291592.21,293834.49,7.51852314,279
2020-10-31T16:00:00.000Z,294219.00,294923.95,293108.09,293805.35,6.42096474,347
2020-10-31T17:00:00.000Z,293804.71,293804.71,291511.62,292988.27,6.40869673,319
2020-10-31T18:00:00.000Z,292330.40,292927.37,291000.62,291675.88,6.38469509,302
2020-10-31T19:00:00.000Z,291521.87,293499.36,290634.64,292100.00,16.99727014,327
2020-10-31T20:00:00.000Z,292836.76,293999.98,291776.54,293949.16,10.69263593,300
2020-10-31T21:00:00.000Z,293582.18,294297.69,293230.57,293523.52,3.55647860,232
2020-10-31T22:00:00.000Z,293531.00,295000.00,293375.00,294867.76,6.20818258,244
2020-10-31T23:00:00.000Z,294037.12,294603.67,292168.26,293298.47,6.30106603,266
2020-11-01T00:00:00.000Z,292549.91,295000.00,290634.65,291187.49,8.39035295,266
2020-11-01T01:00:00.000Z,291700.00,292898.37,291000.00,292556.33,5.49040284,204
2020-11-01T02:00:00.000Z,291993.64,292800.00,290995.13,290995.13,6.61476842,285
